timestamp,area,hour,day_of_week,month,temperature,humidity,wind_speed,solar_radiation,heat_index,estimated_wbgt,estimated_utci,thermal_stress_score,elderly,children,outdoor_workers,population_density,housing_vulnerability,healthcare_vulnerability,vulnerability_score,risk_score
2025-03-02 11:00:00,Penumantra,11,6,3,33.8,48.8,15.8,714.8,37.6,28.6,37.1,47.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,47.9
2025-03-02 12:00:00,Penumantra,12,6,3,34.2,44.8,11.6,779.3,37.1,28.6,38.6,48.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,48.5
2025-03-02 13:00:00,Penumantra,13,6,3,36.0,39.8,13.6,742.1,39.1,29.3,39.9,53.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,51.8
2025-03-02 14:00:00,Penumantra,14,6,3,35.9,38.6,14.7,659.8,38.5,28.9,39.0,51.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,50.2
2025-03-02 15:00:00,Penumantra,15,6,3,37.2,36.1,13.4,548.5,40.1,29.5,40.1,55.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,53.0
2025-03-02 16:00:00,Penumantra,16,6,3,38.0,35.6,14.0,399.5,41.5,29.9,40.2,57.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.6
2025-03-02 17:00:00,Penumantra,17,6,3,37.0,37.0,13.6,189.0,40.1,29.1,37.7,51.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,50.8
2025-03-02 18:00:00,Penumantra,18,6,3,36.6,38.4,14.1,0.0,39.8,28.8,36.0,49.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.0
2025-03-02 19:00:00,Penumantra,19,6,3,36.6,38.5,13.2,0.0,39.8,28.8,36.1,49.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.1
2025-03-02 20:00:00,Penumantra,20,6,3,36.5,41.1,10.1,0.0,40.6,29.1,36.7,51.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,50.5
2025-03-02 21:00:00,Penumantra,21,6,3,34.6,43.0,9.4,0.0,37.4,27.8,34.5,43.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,44.9
2025-03-02 22:00:00,Penumantra,22,6,3,33.7,45.4,13.6,0.0,36.3,27.3,32.7,39.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,42.2
2025-03-02 23:00:00,Penumantra,23,6,3,33.4,45.6,9.5,0.0,35.8,27.1,33.1,39.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,41.8
2025-03-03 00:00:00,Penumantra,0,0,3,31.0,53.6,6.6,0.0,33.4,26.0,31.4,32.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,37.4
2025-03-03 01:00:00,Penumantra,1,0,3,30.3,54.9,14.6,0.0,32.4,25.5,28.6,28.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,34.1
2025-03-03 02:00:00,Penumantra,2,0,3,28.6,59.0,11.1,0.0,30.2,24.4,27.5,22.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,30.3
2025-03-03 03:00:00,Penumantra,3,0,3,28.8,58.9,10.4,0.0,30.5,24.6,28.0,23.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,31.1
2025-03-03 04:00:00,Penumantra,4,0,3,26.6,62.7,8.2,0.0,27.0,22.9,26.1,15.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,25.0
2025-03-03 05:00:00,Penumantra,5,0,3,27.2,66.2,5.9,0.0,28.9,23.9,27.8,20.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,28.9
2025-03-03 06:00:00,Penumantra,6,0,3,26.9,66.1,13.3,37.8,28.4,23.6,25.4,17.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,26.4
2025-03-03 07:00:00,Penumantra,7,0,3,27.7,63.3,12.3,169.5,29.4,24.2,27.6,21.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,29.4
2025-03-03 08:00:00,Penumantra,8,0,3,27.8,61.0,17.2,340.4,29.3,24.2,27.5,21.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,29.3
2025-03-03 09:00:00,Penumantra,9,0,3,29.7,59.2,12.7,462.8,32.1,25.9,31.8,31.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,36.6
2025-03-03 10:00:00,Penumantra,10,0,3,31.4,55.7,14.2,673.0,34.6,27.3,34.6,39.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,42.2
2025-03-03 11:00:00,Penumantra,11,0,3,31.4,52.0,13.9,731.0,33.7,26.9,34.8,38.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,41.2
2025-03-03 12:00:00,Penumantra,12,0,3,33.9,45.3,16.4,767.6,36.7,28.2,37.2,46.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,46.7
2025-03-03 13:00:00,Penumantra,13,0,3,36.0,39.3,12.0,745.8,38.9,29.3,40.2,53.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,51.9
2025-03-03 14:00:00,Penumantra,14,0,3,35.9,46.2,12.5,630.7,41.3,30.1,39.8,57.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.4
2025-03-03 15:00:00,Penumantra,15,0,3,37.5,38.7,13.2,511.4,41.8,30.2,40.5,58.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,55.4
2025-03-03 16:00:00,Penumantra,16,0,3,37.2,39.1,13.4,386.0,41.3,29.8,39.4,56.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,53.8
2025-03-03 17:00:00,Penumantra,17,0,3,37.6,38.1,14.1,177.7,41.7,29.8,38.5,55.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,53.5
2025-03-03 18:00:00,Penumantra,18,0,3,38.2,38.2,14.4,0.0,43.1,30.1,38.2,57.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.7
2025-03-03 19:00:00,Penumantra,19,0,3,37.3,34.0,9.6,0.0,39.6,28.6,37.3,50.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.5
2025-03-03 20:00:00,Penumantra,20,0,3,35.9,43.0,11.4,0.0,40.0,28.9,35.8,49.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.2
2025-03-03 21:00:00,Penumantra,21,0,3,34.6,45.3,5.6,0.0,38.1,28.1,35.3,45.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,46.4
2025-03-03 22:00:00,Penumantra,22,0,3,34.0,48.6,7.3,0.0,37.9,28.0,34.6,44.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,45.6
2025-03-03 23:00:00,Penumantra,23,0,3,33.1,49.4,9.6,0.0,36.3,27.3,33.0,39.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,42.4
2025-03-04 00:00:00,Penumantra,0,1,3,30.3,57.7,11.1,0.0,32.9,25.8,29.7,30.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,35.6
2025-03-04 01:00:00,Penumantra,1,1,3,30.0,55.0,7.2,0.0,31.9,25.2,30.1,28.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,34.3
2025-03-04 02:00:00,Penumantra,2,1,3,28.4,61.9,10.3,0.0,30.3,24.5,27.7,23.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,30.6
2025-03-04 03:00:00,Penumantra,3,1,3,27.1,63.7,14.6,0.0,28.5,23.5,24.8,16.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,25.9
2025-03-04 04:00:00,Penumantra,4,1,3,27.4,62.1,8.6,0.0,28.8,23.6,27.0,19.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,27.8
2025-03-04 05:00:00,Penumantra,5,1,3,25.7,66.4,9.8,0.0,26.1,22.5,24.7,12.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,23.5
2025-03-04 06:00:00,Penumantra,6,1,3,27.9,57.6,10.4,32.0,29.1,23.6,27.0,19.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,28.0
2025-03-04 07:00:00,Penumantra,7,1,3,27.5,62.8,13.8,210.6,29.0,24.0,27.2,20.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,28.6
2025-03-04 08:00:00,Penumantra,8,1,3,28.7,61.7,9.6,389.7,30.8,25.3,31.3,28.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,34.5
2025-03-04 09:00:00,Penumantra,9,1,3,29.6,57.7,11.2,547.4,31.7,25.8,32.6,31.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,36.7
2025-03-04 10:00:00,Penumantra,10,1,3,31.7,50.9,10.5,666.6,34.0,27.1,35.6,39.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,42.2
2025-03-04 11:00:00,Penumantra,11,1,3,33.5,45.5,13.0,735.9,36.0,28.0,37.2,45.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,46.0
2025-03-04 12:00:00,Penumantra,12,1,3,33.7,49.6,14.5,764.2,37.6,28.7,37.6,48.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,48.3
2025-03-04 13:00:00,Penumantra,13,1,3,35.7,46.4,8.3,679.1,40.9,30.2,40.8,57.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,55.0
2025-03-04 14:00:00,Penumantra,14,1,3,36.3,40.8,15.4,662.4,40.0,29.6,39.6,54.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,52.7
2025-03-04 15:00:00,Penumantra,15,1,3,37.5,36.6,17.1,536.8,40.9,29.8,40.0,56.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,53.9
2025-03-04 16:00:00,Penumantra,16,1,3,38.2,37.0,14.3,397.2,42.5,30.4,40.5,59.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.2
2025-03-04 17:00:00,Penumantra,17,1,3,38.1,38.6,13.6,196.1,43.0,30.3,39.3,58.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,55.6
2025-03-04 18:00:00,Penumantra,18,1,3,38.8,33.6,11.1,0.0,42.3,29.8,39.0,56.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.2
2025-03-04 19:00:00,Penumantra,19,1,3,37.2,40.2,12.3,0.0,41.7,29.6,37.2,54.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,52.3
2025-03-04 20:00:00,Penumantra,20,1,3,37.4,36.4,12.4,0.0,40.6,29.1,37.2,52.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,50.9
2025-03-04 21:00:00,Penumantra,21,1,3,35.7,43.4,14.6,0.0,39.7,28.8,35.1,48.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,48.3
2025-03-04 22:00:00,Penumantra,22,1,3,34.7,42.4,13.4,0.0,37.4,27.8,33.8,42.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,44.4
2025-03-04 23:00:00,Penumantra,23,1,3,33.0,50.2,8.0,0.0,36.3,27.3,33.3,40.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,42.6
2025-03-05 00:00:00,Penumantra,0,2,3,31.3,54.3,7.7,0.0,34.1,26.3,31.6,34.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,38.5
2025-03-05 01:00:00,Penumantra,1,2,3,29.8,58.3,10.2,0.0,32.1,25.4,29.3,28.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,34.2
2025-03-05 02:00:00,Penumantra,2,2,3,30.3,57.1,14.6,0.0,32.8,25.7,28.8,29.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,34.8
2025-03-05 03:00:00,Penumantra,3,2,3,28.2,61.8,8.8,0.0,30.0,24.3,27.9,22.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,30.3
2025-03-05 04:00:00,Penumantra,4,2,3,26.8,64.8,9.4,0.0,28.2,23.3,26.1,17.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,26.4
2025-03-05 05:00:00,Penumantra,5,2,3,28.0,59.5,12.3,0.0,29.4,23.9,26.4,19.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,28.2
2025-03-05 06:00:00,Penumantra,6,2,3,28.6,60.3,6.1,0.0,30.4,24.5,29.0,24.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,31.6
2025-03-05 07:00:00,Penumantra,7,2,3,27.1,66.6,11.7,200.0,28.7,24.0,27.5,20.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,28.6
2025-03-05 08:00:00,Penumantra,8,2,3,28.3,63.6,11.5,358.8,30.4,25.0,30.1,26.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,33.0
2025-03-05 09:00:00,Penumantra,9,2,3,30.8,56.5,11.3,520.3,33.6,26.7,33.8,36.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,40.2
2025-03-05 10:00:00,Penumantra,10,2,3,31.7,56.9,12.4,678.5,35.5,27.8,35.6,42.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,44.2
2025-03-05 11:00:00,Penumantra,11,2,3,32.3,55.7,16.8,746.8,36.5,28.1,35.7,44.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,45.4
2025-03-05 12:00:00,Penumantra,12,2,3,34.6,46.2,14.5,756.5,38.4,29.0,38.5,50.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,50.0
2025-03-05 13:00:00,Penumantra,13,2,3,35.7,44.7,15.0,745.3,40.2,29.8,39.6,55.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,53.1
2025-03-05 14:00:00,Penumantra,14,2,3,36.5,41.6,13.0,649.2,40.8,29.9,40.2,56.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.1
2025-03-05 15:00:00,Penumantra,15,2,3,37.2,38.4,16.5,585.5,41.0,29.9,40.1,56.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.1
2025-03-05 16:00:00,Penumantra,16,2,3,38.4,37.5,10.8,417.8,43.2,30.7,41.4,61.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,57.7
2025-03-05 17:00:00,Penumantra,17,2,3,38.7,37.4,17.2,162.3,43.8,30.6,39.6,60.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.8
2025-03-05 18:00:00,Penumantra,18,2,3,38.4,36.5,12.6,0.0,42.7,30.0,38.5,57.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.4
2025-03-05 19:00:00,Penumantra,19,2,3,37.9,39.5,11.4,0.0,43.0,30.1,38.2,57.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.6
2025-03-05 20:00:00,Penumantra,20,2,3,37.8,40.1,13.8,0.0,43.0,30.1,37.8,56.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.3
2025-03-05 21:00:00,Penumantra,21,2,3,36.0,41.5,5.4,0.0,39.7,28.8,36.8,50.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.5
2025-03-05 22:00:00,Penumantra,22,2,3,34.5,44.6,11.4,0.0,37.7,27.9,34.1,43.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,45.0
2025-03-05 23:00:00,Penumantra,23,2,3,33.4,45.3,10.0,0.0,35.8,27.0,33.0,38.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,41.6
2025-03-06 00:00:00,Penumantra,0,3,3,32.2,56.9,10.2,0.0,36.6,27.5,32.4,40.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,42.5
2025-03-06 01:00:00,Penumantra,1,3,3,31.0,55.2,15.4,0.0,33.7,26.2,29.4,31.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,36.5
2025-03-06 02:00:00,Penumantra,2,3,3,28.8,56.4,11.1,0.0,30.2,24.3,27.6,22.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,30.2
2025-03-06 03:00:00,Penumantra,3,3,3,28.3,66.3,6.0,0.0,30.7,24.9,29.2,25.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,32.5
2025-03-06 04:00:00,Penumantra,4,3,3,27.5,65.5,11.4,0.0,29.3,24.1,26.5,20.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,28.5
2025-03-06 05:00:00,Penumantra,5,3,3,28.0,63.5,10.8,0.0,29.9,24.3,27.2,21.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,29.7
2025-03-06 06:00:00,Penumantra,6,3,3,27.1,63.9,11.4,0.0,28.5,23.5,25.8,17.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,26.6
2025-03-06 07:00:00,Penumantra,7,3,3,27.9,61.1,11.6,129.2,29.4,24.1,27.6,21.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,29.4
2025-03-06 08:00:00,Penumantra,8,3,3,28.5,58.8,13.4,358.9,30.1,24.7,29.4,24.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,31.9
2025-03-06 09:00:00,Penumantra,9,3,3,31.5,55.0,14.2,541.3,34.6,27.2,33.9,38.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,41.6
2025-03-06 10:00:00,Penumantra,10,3,3,32.0,54.5,15.1,659.8,35.5,27.7,35.1,41.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,43.7
2025-03-06 11:00:00,Penumantra,11,3,3,32.3,53.6,13.7,735.3,35.9,27.9,36.1,43.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,45.0
2025-03-06 12:00:00,Penumantra,12,3,3,34.1,46.9,10.1,711.4,37.6,28.8,38.6,49.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.2
2025-03-06 13:00:00,Penumantra,13,3,3,36.8,45.8,15.7,690.5,43.2,30.8,40.8,61.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,57.4
2025-03-06 14:00:00,Penumantra,14,3,3,37.2,42.1,18.5,649.0,42.5,30.5,40.5,59.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.3
2025-03-06 15:00:00,Penumantra,15,3,3,38.1,41.2,13.2,539.2,44.2,31.1,41.6,63.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,59.1
2025-03-06 16:00:00,Penumantra,16,3,3,38.8,33.0,15.6,404.9,42.1,30.1,40.9,59.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,55.8
2025-03-06 17:00:00,Penumantra,17,3,3,38.5,36.2,11.9,204.4,42.8,30.3,40.0,59.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.0
2025-03-06 18:00:00,Penumantra,18,3,3,37.9,36.7,13.6,0.0,41.8,29.6,37.7,54.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,52.7
2025-03-06 19:00:00,Penumantra,19,3,3,39.0,34.5,21.8,0.0,43.1,30.2,39.0,58.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,55.3
2025-03-06 20:00:00,Penumantra,20,3,3,37.5,39.1,13.4,0.0,41.9,29.7,37.4,54.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,52.7
2025-03-06 21:00:00,Penumantra,21,3,3,36.2,41.8,10.6,0.0,40.2,29.0,36.3,50.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.7
2025-03-06 22:00:00,Penumantra,22,3,3,35.3,45.9,9.5,0.0,39.8,28.8,35.6,48.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,48.7
2025-03-06 23:00:00,Penumantra,23,3,3,33.3,54.1,7.6,0.0,38.2,28.1,34.2,44.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,45.7
2025-03-07 00:00:00,Penumantra,0,4,3,32.2,51.8,4.5,0.0,35.2,26.8,33.1,37.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,41.0
2025-03-07 01:00:00,Penumantra,1,4,3,31.0,59.4,13.7,0.0,34.7,26.7,30.2,34.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,38.5
2025-03-07 02:00:00,Penumantra,2,4,3,30.0,59.4,6.2,0.0,32.7,25.7,30.7,30.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,36.0
2025-03-07 03:00:00,Penumantra,3,4,3,28.9,62.5,8.5,0.0,31.2,25.1,29.0,26.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,32.9
2025-03-07 04:00:00,Penumantra,4,4,3,28.2,63.7,12.9,0.0,30.2,24.5,26.8,22.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,29.9
2025-03-07 05:00:00,Penumantra,5,4,3,27.3,68.7,8.4,0.0,29.2,24.2,27.4,21.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,29.2
2025-03-07 06:00:00,Penumantra,6,4,3,29.2,62.3,9.3,56.9,31.8,25.4,29.6,28.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,34.2
2025-03-07 07:00:00,Penumantra,7,4,3,28.5,64.1,16.9,235.5,30.8,25.1,28.0,25.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,32.0
2025-03-07 08:00:00,Penumantra,8,4,3,29.3,62.4,9.0,377.6,32.0,25.9,32.2,31.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,36.8
2025-03-07 09:00:00,Penumantra,9,4,3,30.9,57.4,11.6,587.2,34.0,27.0,34.3,38.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,41.2
2025-03-07 10:00:00,Penumantra,10,4,3,32.5,55.5,14.0,646.6,36.9,28.3,36.0,45.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,46.2
2025-03-07 11:00:00,Penumantra,11,4,3,33.4,53.2,12.0,738.8,38.1,28.9,38.0,49.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,49.2
2025-03-07 12:00:00,Penumantra,12,4,3,34.6,48.7,14.4,787.5,39.3,29.4,38.9,52.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,51.4
2025-03-07 13:00:00,Penumantra,13,4,3,35.6,48.9,16.4,757.2,41.7,30.3,39.7,57.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.9
2025-03-07 14:00:00,Penumantra,14,4,3,37.1,46.6,13.6,679.0,44.4,31.2,41.5,64.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,59.3
2025-03-07 15:00:00,Penumantra,15,4,3,38.8,35.9,19.6,536.3,43.3,30.7,41.7,62.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,58.1
2025-03-07 16:00:00,Penumantra,16,4,3,39.1,38.2,12.5,377.5,45.1,31.3,41.9,65.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,60.3
2025-03-07 17:00:00,Penumantra,17,4,3,39.3,35.5,13.7,220.0,44.2,30.8,40.9,62.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,58.3
2025-03-07 18:00:00,Penumantra,18,4,3,38.2,40.0,9.8,0.0,43.9,30.4,38.9,59.6,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.2
2025-03-07 19:00:00,Penumantra,19,4,3,37.3,38.4,12.5,0.0,41.2,29.4,37.2,53.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,51.6
2025-03-07 20:00:00,Penumantra,20,4,3,37.8,39.9,10.6,0.0,42.9,30.1,38.2,57.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.5
2025-03-07 21:00:00,Penumantra,21,4,3,35.0,45.7,10.1,0.0,39.1,28.5,35.1,47.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,47.5
2025-03-07 22:00:00,Penumantra,22,4,3,33.9,49.6,12.8,0.0,38.0,28.1,33.5,43.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,45.0
2025-03-07 23:00:00,Penumantra,23,4,3,32.8,49.0,6.7,0.0,35.6,27.0,33.2,38.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,41.6
2025-03-08 00:00:00,Penumantra,0,5,3,31.0,57.1,8.9,0.0,34.1,26.4,31.1,34.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,38.3
2025-03-08 01:00:00,Penumantra,1,5,3,30.8,61.3,7.1,0.0,34.7,26.7,31.7,35.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,39.5
2025-03-08 02:00:00,Penumantra,2,5,3,28.7,63.1,9.3,0.0,31.0,24.9,28.5,25.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,32.2
2025-03-08 03:00:00,Penumantra,3,5,3,28.8,68.0,12.1,0.0,32.0,25.6,28.3,27.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,33.7
2025-03-08 04:00:00,Penumantra,4,5,3,29.6,61.9,6.6,0.0,32.4,25.6,30.3,29.9,42.0,37.0,62.0,45.0,48.0,48.0,48.2,35.4
2025-03-08 05:00:00,Penumantra,5,5,3,28.6,64.9,7.8,0.0,31.1,25.0,29.0,26.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,32.7
2025-03-08 06:00:00,Penumantra,6,5,3,27.9,68.4,14.2,0.0,30.3,24.8,26.4,22.3,42.0,37.0,62.0,45.0,48.0,48.0,48.2,30.1
2025-03-08 07:00:00,Penumantra,7,5,3,27.8,67.5,12.1,207.4,30.0,24.8,28.4,24.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,31.3
2025-03-08 08:00:00,Penumantra,8,5,3,29.5,61.3,12.1,384.7,32.1,25.9,31.4,31.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,36.3
2025-03-08 09:00:00,Penumantra,9,5,3,31.2,58.1,10.1,551.7,34.8,27.4,35.0,40.4,42.0,37.0,62.0,45.0,48.0,48.0,48.2,42.7
2025-03-08 10:00:00,Penumantra,10,5,3,31.5,59.5,14.6,666.9,35.8,27.8,35.0,42.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,44.0
2025-03-08 11:00:00,Penumantra,11,5,3,32.6,57.1,15.4,736.5,37.6,28.6,36.4,47.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,47.4
2025-03-08 12:00:00,Penumantra,12,5,3,36.7,49.9,9.1,763.8,44.9,31.6,42.8,66.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,61.1
2025-03-08 13:00:00,Penumantra,13,5,3,36.2,44.5,17.0,721.3,41.3,30.1,39.9,57.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.5
2025-03-08 14:00:00,Penumantra,14,5,3,37.8,42.8,16.6,673.5,44.3,31.2,41.7,64.2,42.0,37.0,62.0,45.0,48.0,48.0,48.2,59.4
2025-03-08 15:00:00,Penumantra,15,5,3,39.2,41.6,15.2,517.7,47.1,32.1,42.8,70.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,63.5
2025-03-08 16:00:00,Penumantra,16,5,3,38.5,40.1,14.4,382.1,44.6,31.1,41.0,63.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,59.0
2025-03-08 17:00:00,Penumantra,17,5,3,38.3,38.4,12.6,191.3,43.4,30.5,39.7,60.0,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.5
2025-03-08 18:00:00,Penumantra,18,5,3,38.3,39.6,13.5,62.6,43.9,30.5,38.9,59.7,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.2
2025-03-08 19:00:00,Penumantra,19,5,3,37.7,43.8,8.6,0.0,44.5,30.6,38.8,60.5,42.0,37.0,62.0,45.0,48.0,48.0,48.2,56.8
2025-03-08 20:00:00,Penumantra,20,5,3,37.9,39.5,16.3,0.0,43.0,30.1,37.7,56.8,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.2
2025-03-08 21:00:00,Penumantra,21,5,3,37.3,43.4,13.9,0.0,43.3,30.2,37.5,57.1,42.0,37.0,62.0,45.0,48.0,48.0,48.2,54.4
